,Word,where,Count_ita,Count_other,Total_count
12454,mann,0,0,4,4
22358,propio,0,0,4,4
38929,flórida,0,0,4,4
9773,தொந்தரவு,0,0,4,4
38768,angry,0,0,4,4
9484,paradigma,2,3,1,4
46834,anterior,0,0,4,4
3624,ferro,1,4,0,4
21945,предложение,0,0,4,4
25584,universelle,0,0,4,4
48890,தருகிறேன்,0,0,4,4
12792,раньше,0,0,4,4
9578,salto,2,3,1,4
9579,visualizzazione,1,4,0,4
25570,begyndte,0,0,4,4
48875,δεδομένων,0,0,4,4
1796,condivisione,1,4,0,4
25530,كبيرة,0,0,4,4
1795,rari,1,4,0,4
38652,करे,0,0,4,4
46838,heureux,0,0,4,4
21968,hetzelfde,0,0,4,4
38658,संगठन,0,0,4,4
38659,nova,0,0,4,4
12771,статью,0,0,4,4
9617,mac,2,2,2,4
12760,fins,0,0,4,4
46817,மொழிகளில்,0,0,4,4
9540,emozioni,1,4,0,4
41007,hola,0,0,4,4
21932,يوجد,0,0,4,4
9486,anonimi,1,4,0,4
12855,வருத்தப்பட,0,0,4,4
25652,stompe,0,0,4,4
46793,sommes,0,0,4,4
12849,ജോലിയിൽ,0,0,4,4
32051,worries,0,0,4,4
12847,تحتوي,0,0,4,4
9499,riconosciuto,1,4,0,4
9501,mirano,1,4,0,4
38607,bureau,0,0,4,4
9504,vedo,1,4,0,4
25634,கோபமாக,0,0,4,4
38610,wikileaks,0,0,4,4
9517,verbale,2,3,1,4
9519,probabilistici,1,4,0,4
38614,desculpas,0,0,4,4
12830,fürchte,0,0,4,4
21927,വർഷം,0,0,4,4
25617,internacional,0,0,4,4
21993,açı,0,0,4,4
9636,pilastri,1,4,0,4
1756,minori,1,4,0,4
1074,costo,1,4,0,4
32082,thing,0,0,4,4
9694,advocacy,0,0,4,4
22051,hablar,0,0,4,4
38723,இனிமையான,0,0,4,4
9699,ней,0,0,4,4
38728,coined,0,0,4,4
51266,classifier,0,0,4,4
22076,ερώτηση,0,0,4,4
48814,bother,0,0,4,4
9735,diyebilirsiniz,0,0,4,4
9640,wysiwyg,2,2,2,4
51996,журналах,0,0,4,4
22120,former,0,0,4,4
22125,univers,0,0,4,4
12646,hear,0,0,4,4
12636,creo,0,0,4,4
32104,initiative,0,0,4,4
38758,قواعد,0,0,4,4
40872,entrou,0,0,4,4
48786,कौन,0,0,4,4
22046,ಮೊದಲು,0,0,4,4
38714,pardon,0,0,4,4
40945,mam,0,0,4,4
25470,sorun,0,0,4,4
21998,dakika,0,0,4,4
21999,nenhum,0,0,4,4
40968,skrivandet,0,0,4,4
38686,eau,0,0,4,4
22001,لطف,0,0,4,4
12745,момент,0,0,4,4
22010,button,0,0,4,4
48850,xixe siècle,0,0,4,4
22012,avance,0,0,4,4
34082,waard,0,0,4,4
46868,शांत,0,0,4,4
22025,tonto,0,0,4,4
9670,shapiro,2,2,2,4
40950,llegó,0,0,4,4
25489,மகள்,0,0,4,4
3623,larga,2,3,1,4
46886,anders,0,0,4,4
1779,carini,1,4,0,4
51988,multicellular,0,0,4,4
52269,deu,0,0,4,4
11276,رؤية,0,0,4,4
28381,sprogversioner,0,0,4,4
29532,planet,0,0,4,4
30846,ಸ್ನೇಹಿತರು,0,0,4,4
29340,இருந்தார்கள்,0,0,4,4
19391,probleem,0,0,4,4
17973,जिसके,0,0,4,4
35033,olumsuz,0,0,4,4
27999,sentences,0,0,4,4
42614,ven,0,0,4,4
6647,intrusioni,1,4,0,4
35032,éventuellement,0,0,4,4
43527,naziksiniz,0,0,4,4
33193,dafür,0,0,4,4
50663,outubro,0,0,4,4
44495,ответ,0,0,4,4
5093,consentendo,1,4,0,4
469,occupato,1,4,0,4
5092,yasseri,2,2,2,4
27988,heat,0,0,4,4
5089,esterne,1,4,0,4
6670,visualizzate,1,4,0,4
50984,facts,0,0,4,4
27972,ouverte,0,0,4,4
28007,fundada,0,0,4,4
16482,محتوى,0,0,4,4
2767,collegato,1,4,0,4
460,trek,2,1,3,4
37083,unten,0,0,4,4
456,concentrano,1,4,0,4
43517,أظهرت,0,0,4,4
5128,michel,2,2,2,4
50036,английская,0,0,4,4
37086,nonprofit,0,0,4,4
28033,alright,0,0,4,4
15199,aide,0,0,4,4
15198,measured,0,0,4,4
2773,structural,2,1,3,4
17977,fredag,0,0,4,4
19362,χρησιμοποιείται,0,0,4,4
5117,affermare,1,4,0,4
5112,wap,2,1,3,4
28026,другом,0,0,4,4
6625,massima,1,4,0,4
2770,g,2,2,2,4
15182,scientifiques,0,0,4,4
42623,вклад,0,0,4,4
15177,குறிப்பிட்ட,0,0,4,4
15150,attempt,0,0,4,4
19406,medios,0,0,4,4
27968,δωρεάν,0,0,4,4
3253,visti,1,4,0,4
37159,exemplos,0,0,4,4
15083,там,0,0,4,4
43550,ಇಂದು,0,0,4,4
42559,junto,0,0,4,4
33783,tend,0,0,4,4
15077,kennen,0,0,4,4
15076,വാക്കിന്റെ,0,0,4,4
27914,المشروع,0,0,4,4
6761,wikislavia,2,2,2,4
30105,പ്രധാന,0,0,4,4
6732,aggiungere,1,4,0,4
2726,affermava,1,4,0,4
31287,resolution,0,0,4,4
45376,ल्युसेन,0,0,4,4
31289,ofte,0,0,4,4
36232,cambio,0,0,4,4
5056,intenzione,1,4,0,4
27890,ahead,0,0,4,4
36227,छोटे,0,0,4,4
494,provi,1,4,0,4
6737,sale,1,4,0,4
6731,costruire,1,4,0,4
50007,बताने,0,0,4,4
37146,diversos,0,0,4,4
6682,fantasiose,1,4,0,4
6683,certe,1,4,0,4
4155,christian,2,2,2,4
42600,jaar,0,0,4,4
43541,сказал,0,0,4,4
15124,dicho,0,0,4,4
6695,finanziamento,1,4,0,4
29362,democrática,0,0,4,4
45351,faz,0,0,4,4
30839,moon,0,0,4,4
42575,بي,0,0,4,4
31270,உள்ளன,0,0,4,4
16503,αξίζει,0,0,4,4
15108,travaux,0,0,4,4
17943,guess,0,0,4,4
5073,malapena,1,4,0,4
6724,avviene,1,4,0,4
31279,preocupada,0,0,4,4
37153,effective,0,0,4,4
15099,inklusive,0,0,4,4
5132,formattazione,1,4,0,4
15210,específicas,0,0,4,4
28045,huge,0,0,4,4
33214,función,0,0,4,4
19210,defining,0,0,4,4
19212,fram,0,0,4,4
2820,voleva,1,4,0,4
6460,ripristinate,1,4,0,4
3198,altamente,1,4,0,4
163,universalis,2,2,2,4
44560,ടെറിയും,0,0,4,4
30880,oluyor,0,0,4,4
50089,analyses,0,0,4,4
36316,совершенно,0,0,4,4
30418,स्रोतों,0,0,4,4
30632,परिणाम,0,0,4,4
436,giornalista,1,4,0,4
50085,ടെക്സ്റ്റ്,0,0,4,4
6476,cena,2,3,1,4
5209,abbandonato,1,4,0,4
28131,aprendizagem,0,0,4,4
19244,प्रत्येक,0,0,4,4
5206,nphard,2,1,3,4
4245,festa,2,3,1,4
6450,procedure,1,4,0,4
3735,andati,1,4,0,4
19253,w ·,0,0,4,4
42741,الجد,0,0,4,4
166,tue,2,3,1,4
36995,съесть,0,0,4,4
15371,фонда,0,0,4,4
35277,любой,0,0,4,4
19178,ужасное,0,0,4,4
6405,sorpresa,1,4,0,4
45191,away,0,0,4,4
6409,declino,1,4,0,4
19181,políticos,0,0,4,4
6415,aggiustare,1,4,0,4
6441,forti,1,4,0,4
2835,strati,1,4,0,4
44572,glück,0,0,4,4
33215,sentido,0,0,4,4
6428,piangendo,1,4,0,4
28164,appel,0,0,4,4
5226,ridistribuzione,1,4,0,4
19192,instant,0,0,4,4
30009,recentes,0,0,4,4
31207,şu,0,0,4,4
18070,sharp,0,0,4,4
44554,levar,0,0,4,4
5134,anomali,1,4,0,4
19320,ವೀಡಿಯೊವನ್ನು,0,0,4,4
31236,estadounidenses,0,0,4,4
19309,istemek,0,0,4,4
29316,изза,0,0,4,4
6558,roc,2,2,2,4
2790,descola,2,2,2,4
19312,magnifique,0,0,4,4
3731,gong,2,2,2,4
43509,citations,0,0,4,4
5146,records,2,1,3,4
44517,diga,0,0,4,4
3219,lavora,1,4,0,4
19327,वैसे,0,0,4,4
30854,« le,0,0,4,4
28050,theoretical,0,0,4,4
19340,ait,0,0,4,4
455,maggiormente,1,4,0,4
43516,skriva,0,0,4,4
45290,பெற,0,0,4,4
6586,legale,1,4,0,4
6588,stavano,1,4,0,4
30858,मुलाकात,0,0,4,4
6551,memory,2,1,3,4
28123,использование,0,0,4,4
28105,méthodes,0,0,4,4
5196,specialmente,1,4,0,4
36309,noticias,0,0,4,4
6497,professore,1,4,0,4
15299,áreas,0,0,4,4
6499,incompatibili,1,4,0,4
45234,faible,0,0,4,4
6506,patate,1,4,0,4
45240,dica,0,0,4,4
33622,özellikle,0,0,4,4
45245,esfuerzo,0,0,4,4
445,cellulare,1,4,0,4
29280,inget,0,0,4,4
30004,над,0,0,4,4
15262,tam,0,0,4,4
42673,especificamente,0,0,4,4
43488,تقوله,0,0,4,4
43490,término,0,0,4,4
28087,broke,0,0,4,4
31232,büyük,0,0,4,4
2797,trovato,1,4,0,4
19508,processing,0,0,4,4
6788,ottocento,1,4,0,4
15047,demain,0,0,4,4
7095,portali,1,4,0,4
2622,collegate,1,4,0,4
4926,sostiene,1,4,0,4
31409,ورائعة,0,0,4,4
7089,finire,1,4,0,4
16665,situations,0,0,4,4
14835,madde,0,0,4,4
7091,proposito,1,4,0,4
14834,وغير,0,0,4,4
4921,interrogativo,1,4,0,4
7096,istruzioni,1,4,0,4
42396,signification,0,0,4,4
3299,cercare,1,4,0,4
14830,zowel,0,0,4,4
43662,välja,0,0,4,4
3801,storiche,1,4,0,4
17754,أعرف,0,0,4,4
50736,ребята,0,0,4,4
19748,чрезвычайно,0,0,4,4
27642,प्रारंभिक,0,0,4,4
35757,συνομιλία,0,0,4,4
42395,fiabilidad,0,0,4,4
42397,بأن,0,0,4,4
51359,вместе,0,0,4,4
3294,diamo,1,4,0,4
19688,gingen,0,0,4,4
45486,ألا,0,0,4,4
51365,partido,0,0,4,4
42420,komme,0,0,4,4
45490,pesar,0,0,4,4
3292,dartmouth,2,1,3,4
4942,metapedia,2,2,2,4
7048,nobel,2,2,2,4
17772,misstag,0,0,4,4
51363,usadas,0,0,4,4
7079,reinvestimento,1,4,0,4
27671,जिनमें,0,0,4,4
29472,хочешь,0,0,4,4
30602,ataques,0,0,4,4
548,prodotti,1,4,0,4
45501,adelante,0,0,4,4
42403,மில்லியன்,0,0,4,4
29476,باللغة,0,0,4,4
7071,geografici,1,4,0,4
30409,создания,0,0,4,4
4907,magnifico,1,4,0,4
33811,പൂർണ്ണമായും,0,0,4,4
16643,toi,0,0,4,4
42348,acontecendo,0,0,4,4
51356,mantener,0,0,4,4
37382,neler,0,0,4,4
7160,selvagge,1,4,0,4
37384,уже,0,0,4,4
51674,encontrados,0,0,4,4
51675,títulos,0,0,4,4
37400,anyway,0,0,4,4
27556,trabaja,0,0,4,4
44365,nothing,0,0,4,4
45561,couldn,0,0,4,4
27592,understand,0,0,4,4
7195,figura,2,2,2,4
31433,πήρα,0,0,4,4
36137,ranked,0,0,4,4
583,kovitz,2,1,3,4
27539,mostrou,0,0,4,4
51039,ആരംഭിച്ചു,0,0,4,4
7206,roy,2,1,3,4
51351,tittade,0,0,4,4
14741,योजना,0,0,4,4
568,bradley,2,2,2,4
50745,position,0,0,4,4
4900,xkcd,2,1,3,4
2614,manutenzione,1,4,0,4
2615,comprensiva,2,3,1,4
4895,considerate,1,4,0,4
7109,monitoraggio,1,4,0,4
16679,espere,0,0,4,4
19756,difference,0,0,4,4
30791,horas,0,0,4,4
43668,move,0,0,4,4
4884,noioso,1,4,0,4
33591,देना,0,0,4,4
27622,redan,0,0,4,4
27599,impacto,0,0,4,4
7117,lancio,1,4,0,4
14813,deben,0,0,4,4
3310,stabilisce,1,4,0,4
37364,ways,0,0,4,4
33122,copy,0,0,4,4
17743,vardır,0,0,4,4
14799,tribunal,0,0,4,4
49848,बुरा,0,0,4,4
45543,നിങ്ങൾക്കറിയാം,0,0,4,4
37314,ശേഷം,0,0,4,4
44401,populares,0,0,4,4
27882,inga,0,0,4,4
19580,centaines,0,0,4,4
6845,sostentamento,1,4,0,4
6846,biografie,1,4,0,4
19560,quickly,0,0,4,4
37214,предложений,0,0,4,4
33163,recommendation,0,0,4,4
17896,വാൻഡലിസം,0,0,4,4
6860,raccolti,1,4,0,4
51235,moral,0,0,4,4
5025,lato,1,4,0,4
37225,gud,0,0,4,4
45415,handsome,0,0,4,4
33453,verb,0,0,4,4
2692,modificando,2,3,1,4
5018,differenti,1,4,0,4
16552,raised,0,0,4,4
6901,zuppa,1,4,0,4
45435,ensayo,0,0,4,4
44453,appelée,0,0,4,4
27798,dépend,0,0,4,4
37242,detectar,0,0,4,4
6844,classificato,1,4,0,4
27836,empresas,0,0,4,4
16565,умных,0,0,4,4
19528,சூழ்நிலையில்,0,0,4,4
36225,nederlands,0,0,4,4
19514,¿no,0,0,4,4
35304,लिए।,0,0,4,4
45393,conseguiu,0,0,4,4
29386,akademiska,0,0,4,4
17916,pasa,0,0,4,4
5046,sorprende,2,3,1,4
2710,permanente,2,1,3,4
42523,سياسات,0,0,4,4
49959,പ്രവർത്തിക്കുന്ന,0,0,4,4
16542,البيانات,0,0,4,4
19536,fast,0,0,4,4
19540,அன்று,0,0,4,4
6824,territorio,2,3,1,4
19551,المقالة,0,0,4,4
31327,इंजन,0,0,4,4
44471,ಯಾಕೆ,0,0,4,4
15011,såg,0,0,4,4
3675,categorizzazione,1,4,0,4
6836,foresta,1,4,0,4
3724,freedom,2,1,3,4
19612,altına,0,0,4,4
42425,sprechen,0,0,4,4
37293,fluent,0,0,4,4
3281,liberamente,1,4,0,4
6977,espresso,1,4,0,4
27736,bakış,0,0,4,4
31382,ली,0,0,4,4
51367,tage,0,0,4,4
42447,πράγματα,0,0,4,4
27734,boundaries,0,0,4,4
50718,classique,0,0,4,4
42446,inanılmaz,0,0,4,4
49899,الحصول,0,0,4,4
19641,quoted,0,0,4,4
7002,norman,2,1,3,4
49895,सकती,0,0,4,4
19671,spijt,0,0,4,4
36179,मिनट,0,0,4,4
27702,razón,0,0,4,4
2644,singapore,2,2,2,4
27699,trovärdighet,0,0,4,4
42428,frei,0,0,4,4
14889,आधारित,0,0,4,4
3279,copia,1,4,0,4
29440,различные,0,0,4,4
33461,keinen,0,0,4,4
2673,convenzioni,1,4,0,4
42465,gråta,0,0,4,4
44442,books,0,0,4,4
44441,rapid,0,0,4,4
3676,soft,1,4,0,4
6916,sequence,2,1,3,4
6917,cunningham,2,3,1,4
2677,esplosione,1,4,0,4
34961,correspond,0,0,4,4
49915,பார்க்க,0,0,4,4
49912,läser,0,0,4,4
33154,kijken,0,0,4,4
51033,englisch,0,0,4,4
14949,solid,0,0,4,4
14947,aspect,0,0,4,4
4988,shane,2,2,2,4
6943,ea,1,4,0,4
5699,dataset,2,2,2,4
4985,camelcase,2,1,3,4
17826,lío,0,0,4,4
27755,game,0,0,4,4
35275,estaré,0,0,4,4
33219,கணம்,0,0,4,4
28193,yet,0,0,4,4
3004,polacco,1,4,0,4
43025,d’apprentissage,0,0,4,4
5562,coinvolge,1,4,0,4
5559,suggerimenti,1,4,0,4
16109,насчет,0,0,4,4
18364,incluem,0,0,4,4
43271,paar,0,0,4,4
327,occasionalmente,1,4,0,4
28961,بالتأكيد,0,0,4,4
44935,português,0,0,4,4
3101,chris,2,1,3,4
5893,calcolo,1,4,0,4
28619,watching,0,0,4,4
28618,sinds,0,0,4,4
44729,livres,0,0,4,4
18746,estraguei,0,0,4,4
18355,vognen,0,0,4,4
5539,julie,2,2,2,4
43007,promover,0,0,4,4
28609,told,0,0,4,4
5928,enciclopedici,1,4,0,4
50335,ತಿನ್ನಲು,0,0,4,4
15806,consejo,0,0,4,4
5535,presentata,1,4,0,4
36525,فقد,0,0,4,4
4202,inviare,1,4,0,4
15845,extension,0,0,4,4
50460,wasn,0,0,4,4
5863,adatta,1,4,0,4
43039,αστείο,0,0,4,4
28646,tâche,0,0,4,4
36533,языке,0,0,4,4
16085,notre,0,0,4,4
5583,copiare,1,4,0,4
15816,vereceğim,0,0,4,4
28636,julio,0,0,4,4
18711,vilka,0,0,4,4
36523,senaste,0,0,4,4
30451,enstaka,0,0,4,4
30035,хорошая,0,0,4,4
18715,வீடியோவில்,0,0,4,4
28939,devem,0,0,4,4
4198,analitico,1,4,0,4
18718,يقرب,0,0,4,4
16102,ελεύθερου,0,0,4,4
332,locali,1,4,0,4
28979,funcionar,0,0,4,4
50356,परेशानी,0,0,4,4
5479,duro,2,1,3,4
5490,muhammad,2,1,3,4
44707,nós,0,0,4,4
28559,videoyu,0,0,4,4
15730,içindeyim,0,0,4,4
5483,caldo,1,4,0,4
15723,comité,0,0,4,4
31073,agrupamiento,0,0,4,4
36461,genoemd,0,0,4,4
51512,lenguas,0,0,4,4
28552,primero,0,0,4,4
16152,estimated,0,0,4,4
18814,имя,0,0,4,4
33394,المنفرجة,0,0,4,4
42954,நர்சிஸஸ்,0,0,4,4
28530,code,0,0,4,4
44988,gekommen,0,0,4,4
18839,நுபீடியா,0,0,4,4
36784,ami,0,0,4,4
36785,θυμηθείτε,0,0,4,4
30946,ρίζες,0,0,4,4
18796,larger,0,0,4,4
221,password,2,3,1,4
3510,sfondo,1,4,0,4
33294,tópico,0,0,4,4
33646,sister,0,0,4,4
15773,толку,0,0,4,4
5935,individui,1,4,0,4
18755,ಮಾಡಿದ,0,0,4,4
5523,recentemente,1,4,0,4
5521,digita,1,4,0,4
5948,stampate,1,4,0,4
35229,беспокойтесь,0,0,4,4
33297,risk,0,0,4,4
16147,highly,0,0,4,4
50497,niveaux,0,0,4,4
36751,multiples,0,0,4,4
31063,कैच,0,0,4,4
28577,രണ്ട്,0,0,4,4
31067,letzte,0,0,4,4
341,distribuito,1,4,0,4
18792,emprego,0,0,4,4
5506,colombiano,2,2,2,4
343,limitati,1,4,0,4
51449,يبدو,0,0,4,4
16069,guapo,0,0,4,4
5602,sede,1,4,0,4
6030,iniziative,1,4,0,4
5667,ciascun,1,4,0,4
15949,sıra,0,0,4,4
15948,dix,0,0,4,4
28765,själva,0,0,4,4
3055,azienda,1,4,0,4
5672,sala,2,3,1,4
18561,método,0,0,4,4
251,parlamento,2,3,1,4
5668,universalmente,2,3,1,4
3050,unesco,2,2,2,4
36589,trata,0,0,4,4
28824,orientação,0,0,4,4
50396,диск,0,0,4,4
50394,reçu,0,0,4,4
5664,tassi,1,4,0,4
44786,reasons,0,0,4,4
278,campana,2,3,1,4
18569,haft,0,0,4,4
28741,falando,0,0,4,4
5772,emigh,2,3,1,4
5777,confusione,1,4,0,4
274,starò,1,4,0,4
43176,nunca,0,0,4,4
43102,zeer,0,0,4,4
5725,solida,1,4,0,4
43155,ecological,0,0,4,4
18524,désigner,0,0,4,4
3070,inutile,2,3,1,4
36621,العربة,0,0,4,4
50415,arg,0,0,4,4
28789,ಕಡಿಮೆ,0,0,4,4
3065,hegel,2,3,1,4
33350,ആഗ്രഹിക്കുന്നുണ്ടോ,0,0,4,4
28783,ಮಾಡುವ,0,0,4,4
3062,academy,2,2,2,4
16010,gjordes,0,0,4,4
269,predittiva,1,4,0,4
5731,reuters,2,1,3,4
5685,modificate,1,4,0,4
18493,problemen,0,0,4,4
15958,gente,0,0,4,4
36605,başladı,0,0,4,4
50421,elas,0,0,4,4
15955,sikkert,0,0,4,4
16009,ಭಯಾನಕ,0,0,4,4
28855,vaya,0,0,4,4
28856,الأسبوع,0,0,4,4
5850,tratta,1,4,0,4
35176,publica,0,0,4,4
302,distinto,1,4,0,4
43070,bekymre,0,0,4,4
304,origini,1,4,0,4
248,controverse,2,3,1,4
5632,corrette,1,4,0,4
18658,diciembre,0,0,4,4
15859,अलगअलग,0,0,4,4
28673,мило,0,0,4,4
44771,времени,0,0,4,4
44769,présence,0,0,4,4
5637,meccanismo,1,4,0,4
50448,hypothesis,0,0,4,4
51280,πάει,0,0,4,4
50358,générale,0,0,4,4
3085,co,2,2,2,4
28893,ಪ್ರಾರಂಭಿಸಿದಳು,0,0,4,4
33658,точки,0,0,4,4
36712,വന്നു,0,0,4,4
36548,dedicado,0,0,4,4
241,originarie,1,4,0,4
28875,fingers,0,0,4,4
36684,toe,0,0,4,4
30977,पॉलिश,0,0,4,4
5644,tornato,1,4,0,4
43100,أخشى,0,0,4,4
287,lila,2,2,2,4
15905,bonito,0,0,4,4
3040,assouline,2,2,2,4
44863,women,0,0,4,4
36570,ಮಗಳು,0,0,4,4
28709,verbe,0,0,4,4
15896,colaboração,0,0,4,4
5645,carnegiemellon,2,2,2,4
44869,citation,0,0,4,4
16035,rendre,0,0,4,4
35185,cofounder,0,0,4,4
52590,usada,0,0,4,4
44870,reality,0,0,4,4
3079,mathrm,2,2,2,4
33365,согласно,0,0,4,4
18628,obvious,0,0,4,4
18633,diye,0,0,4,4
18641,manmade,0,0,4,4
43074,ferramenta,0,0,4,4
6029,stegbauer,2,2,2,4
44693,historique,0,0,4,4
2840,lille,2,1,3,4
16300,descobriu,0,0,4,4
31149,लग,0,0,4,4
30423,connu,0,0,4,4
16292,терренс,0,0,4,4
6268,bellissima,1,4,0,4
36373,этой,0,0,4,4
5320,featured,2,1,3,4
51185,excepción,0,0,4,4
44620,ಹೆದರುತ್ತೇನೆ,0,0,4,4
35453,बेहद,0,0,4,4
29174,التعديلات,0,0,4,4
30913,തുടങ്ങി,0,0,4,4
16303,mujeres,0,0,4,4
15465,absoluto,0,0,4,4
19083,совет,0,0,4,4
15462,ஜனவரி,0,0,4,4
18173,அன்பே,0,0,4,4
50161,कॉपीराइट,0,0,4,4
6294,situazioni,1,4,0,4
15459,एकमात्र,0,0,4,4
19091,vrije,0,0,4,4
6256,pratiche,1,4,0,4
45113,programmed,0,0,4,4
183,thomas,2,2,2,4
16273,ആഗ്രഹിക്കുന്നു,0,0,4,4
5347,marte,1,4,0,4
28365,செய்யப்பட்ட,0,0,4,4
52544,frequently,0,0,4,4
42842,förklarar,0,0,4,4
51549,острый,0,0,4,4
31145,outlier,0,0,4,4
15519,mesaj,0,0,4,4
28356,tool,0,0,4,4
35452,kez,0,0,4,4
5341,personali,1,4,0,4
3167,descrive,1,4,0,4
35251,herzen,0,0,4,4
36900,relacionado,0,0,4,4
18200,золотой,0,0,4,4
6245,progettata,1,4,0,4
35104,indicate,0,0,4,4
36912,occurs,0,0,4,4
29158,எதையாவது,0,0,4,4
18188,الصفحة,0,0,4,4
35790,devoirs,0,0,4,4
2866,selvaggia,1,4,0,4
31159,énergie,0,0,4,4
401,insegnante,1,4,0,4
5259,distribuita,1,4,0,4
2851,diffusione,1,4,0,4
19130,back,0,0,4,4
421,affrontare,1,4,0,4
15407,correction,0,0,4,4
15406,сэнгер,0,0,4,4
423,distinguono,1,4,0,4
15404,venligt,0,0,4,4
16352,yapılan,0,0,4,4
19134,solgte,0,0,4,4
19138,genoeg,0,0,4,4
36956,namn,0,0,4,4
45167,ссылок,0,0,4,4
19142,ഹേയ്,0,0,4,4
35574,visitas,0,0,4,4
16363,विश्वसनीयता,0,0,4,4
18097,प्रविष्टियों,0,0,4,4
170,industriale,1,4,0,4
19148,reinvestment,0,0,4,4
6385,addestrato,1,4,0,4
5245,josé,2,2,2,4
28248,பயப்படுகிறேன்,0,0,4,4
29212,الغرق,0,0,4,4
6302,host,2,1,3,4
5283,ppt,2,2,2,4
6303,filosofi,1,4,0,4
36936,labor,0,0,4,4
15448,überfüllt,0,0,4,4
51421,fantastiska,0,0,4,4
3775,persino,1,4,0,4
45143,അത്ഭുതകരമായ,0,0,4,4
28275,रोक,0,0,4,4
29199,writers,0,0,4,4
36350,нравится,0,0,4,4
29202,облажался,0,0,4,4
18128,tijdens,0,0,4,4
15431,مستخدمي,0,0,4,4
35087,algum,0,0,4,4
35266,dios,0,0,4,4
35082,preguntar,0,0,4,4
6335,componente,1,4,0,4
42780,meningar,0,0,4,4
44602,ನೋಡುತ್ತೀರಿ,0,0,4,4
5275,tono,2,3,1,4
2854,falun,2,2,2,4
30512,πολλά,0,0,4,4
28369,получил,0,0,4,4
16179,publicidad,0,0,4,4
45026,tycker,0,0,4,4
29072,مواقع,0,0,4,4
45008,streek,0,0,4,4
2951,£,2,1,3,4
15657,mentioned,0,0,4,4
5416,tipico,1,4,0,4
18887,ಭಾವಿಸುತ್ತೇನೆ,0,0,4,4
45020,daglige,0,0,4,4
42915,domains,0,0,4,4
33256,peine,0,0,4,4
35123,مركز,0,0,4,4
18865,زر,0,0,4,4
15636,pelos,0,0,4,4
5413,avrà,1,4,0,4
29082,effects,0,0,4,4
16215,perto,0,0,4,4
197,ucraino,1,4,0,4
6108,ripetere,1,4,0,4
18916,lugares,0,0,4,4
15617,सम्बन्धी,0,0,4,4
50547,örnek,0,0,4,4
18273,mat,0,0,4,4
28487,style,0,0,4,4
51016,titre,0,0,4,4
18284,يحدث,0,0,4,4
18847,identify,0,0,4,4
362,coloro,1,4,0,4
15686,ಹೇಳುತ್ತೀರಿ,0,0,4,4
50522,новые,0,0,4,4
52620,दैनिक,0,0,4,4
4188,moderno,1,4,0,4
52621,बैठक,0,0,4,4
6043,wikinfo,2,1,3,4
3139,windows,2,2,2,4
29064,हिस्सा,0,0,4,4
5430,raccogliere,1,4,0,4
5437,rimasta,1,4,0,4
36805,hørt,0,0,4,4
33396,unless,0,0,4,4
6057,dicotomia,1,4,0,4
4187,chaos,2,1,3,4
15675,benimle,0,0,4,4
36809,tamamen,0,0,4,4
6063,sconosciuta,1,4,0,4
45003,dernier,0,0,4,4
28455,nerede,0,0,4,4
6117,vecchio,1,4,0,4
15536,चुके,0,0,4,4
29128,சரி,0,0,4,4
42875,pedindo,0,0,4,4
50565,συνάντηση,0,0,4,4
16253,complexe,0,0,4,4
192,codifica,1,4,0,4
50214,dons,0,0,4,4
18978,continuous,0,0,4,4
36862,activamente,0,0,4,4
44643,charge,0,0,4,4
35114,разделе,0,0,4,4
15551,homem,0,0,4,4
44647,  articles,0,0,4,4
44642,duas,0,0,4,4
394,autoapprendimento,1,4,0,4
2907,intento,2,1,3,4
6197,funghi,1,4,0,4
31133,अलग,0,0,4,4
29136,processos,0,0,4,4
29142,samme,0,0,4,4
28380,estudantes,0,0,4,4
16268,исследование,0,0,4,4
35246,redes,0,0,4,4
50221,udgivet,0,0,4,4
2933,affermano,1,4,0,4
382,linterweb,2,1,3,4
28452,sonu,0,0,4,4
36834,ongeveer,0,0,4,4
2929,importava,2,3,1,4
16222,вандализм,0,0,4,4
18922,कहना,0,0,4,4
15611,waarin,0,0,4,4
36838,شركة,0,0,4,4
6137,cibi,1,4,0,4
16223,إجراء,0,0,4,4
28439,വേണം,0,0,4,4
18943,advance,0,0,4,4
6146,canzoni,1,4,0,4
18227,kluges,0,0,4,4
51541,mío,0,0,4,4
29100,यकीन,0,0,4,4
36409,editable,0,0,4,4
29112,igång,0,0,4,4
3158,complessiva,1,4,0,4
36848,conocidos,0,0,4,4
29119,functions,0,0,4,4
16716,langsam,0,0,4,4
14944,visas,0,0,4,4
43815,وتريد,0,0,4,4
43844,d’autres,0,0,4,4
14367,உண்மையில்,0,0,4,4
51301,θέση,0,0,4,4
31692,ana,0,0,4,4
42057,τυχερός,0,0,4,4
26834,¿puedo,0,0,4,4
20259,determine,0,0,4,4
7641,mdp,2,2,2,4
42053,വാക്യം,0,0,4,4
50847,जगह,0,0,4,4
49500,لماذا,0,0,4,4
27166,period,0,0,4,4
4632,jordan,2,3,1,4
44243,ഭക്ഷണം,0,0,4,4
30662,തന്റെ,0,0,4,4
33509,stilig,0,0,4,4
2427,regalo,2,3,1,4
37636,ഇതുവരെ,0,0,4,4
4113,reagle,2,2,2,4
42065,incluir,0,0,4,4
20213,zelf,0,0,4,4
4645,espressione,1,4,0,4
